partido,match_id,mercado,casa,lado,cuota
England - Spain,1301087025,Total Corners 6.5,Sportingbet,Over,1.19
England - Spain,1301087025,Total Corners 6.5,Sportingbet,Under,4.33
England - Spain,1301087025,Total Corners 7.5,Sportingbet,Over,1.37
England - Spain,1301087025,Total Corners 7.5,Sportingbet,Under,2.85
England - Spain,1301087025,Total Corners 8.5,Sportingbet,Over,1.66
England - Spain,1301087025,Total Corners 8.5,Sportingbet,Under,2.05
England - Spain,1301087025,Total Corners 9.5,Sportingbet,Over,2.1
England - Spain,1301087025,Total Corners 9.5,Sportingbet,Under,1.63
England - Spain,1301087025,Total Corners 10.5,Sportingbet,Over,2.85
England - Spain,1301087025,Total Corners 10.5,Sportingbet,Under,1.37
England - Spain,1301087025,Total Corners 11.5,Sportingbet,Over,4.0
England - Spain,1301087025,Total Corners 11.5,Sportingbet,Under,1.21
England - Spain,1301087025,Full Time Result,Fezbet,Home,3.75
England - Spain,1301087025,Full Time Result,Fezbet,Draw,3.6
England - Spain,1301087025,Full Time Result,Fezbet,Away,1.94
England - Spain,1301087025,Total Goals 2.75,Fezbet,Over,1.87
England - Spain,1301087025,Total Goals 2.75,Fezbet,Under,1.9
England - Spain,1301087025,Total Goals 0.5,Fezbet,Over,1.03
England - Spain,1301087025,Total Goals 0.5,Fezbet,Under,10.0
England - Spain,1301087025,Total Goals 1,Fezbet,Over,1.05
England - Spain,1301087025,Total Goals 1,Fezbet,Under,8.5
England - Spain,1301087025,Total Goals 1.25,Fezbet,Over,1.13
England - Spain,1301087025,Total Goals 1.25,Fezbet,Under,5.33
England - Spain,1301087025,Total Goals 1.5,Fezbet,Over,1.2
England - Spain,1301087025,Total Goals 1.5,Fezbet,Under,4.2
England - Spain,1301087025,Total Goals 1.75,Fezbet,Over,1.25
England - Spain,1301087025,Total Goals 1.75,Fezbet,Under,3.66
England - Spain,1301087025,Total Goals 2,Fezbet,Over,1.32
England - Spain,1301087025,Total Goals 2,Fezbet,Under,3.2
England - Spain,1301087025,Total Goals 2.25,Fezbet,Over,1.5
England - Spain,1301087025,Total Goals 2.25,Fezbet,Under,2.5
England - Spain,1301087025,Total Goals 2.5,Fezbet,Over,1.7
England - Spain,1301087025,Total Goals 2.5,Fezbet,Under,2.1
England - Spain,1301087025,Total Goals 3,Fezbet,Over,2.16
England - Spain,1301087025,Total Goals 3,Fezbet,Under,1.64
England - Spain,1301087025,Total Goals 3.25,Fezbet,Over,2.42
England - Spain,1301087025,Total Goals 3.25,Fezbet,Under,1.52
England - Spain,1301087025,Total Goals 3.5,Fezbet,Over,2.71
England - Spain,1301087025,Total Goals 3.5,Fezbet,Under,1.42
England - Spain,1301087025,Total Goals 3.75,Fezbet,Over,3.2
England - Spain,1301087025,Total Goals 3.75,Fezbet,Under,1.32
England - Spain,1301087025,Total Goals 4,Fezbet,Over,4.2
England - Spain,1301087025,Total Goals 4,Fezbet,Under,1.2
England - Spain,1301087025,Total Goals 4.25,Fezbet,Over,4.5
England - Spain,1301087025,Total Goals 4.25,Fezbet,Under,1.18
England - Spain,1301087025,Total Goals 4.5,Fezbet,Over,4.75
England - Spain,1301087025,Total Goals 4.5,Fezbet,Under,1.16
England - Spain,1301087025,Total Goals 4.75,Fezbet,Over,6.0
England - Spain,1301087025,Total Goals 4.75,Fezbet,Under,1.11
England - Spain,1301087025,Total Goals 5,Fezbet,Over,8.0
England - Spain,1301087025,Total Goals 5,Fezbet,Under,1.05
England - Spain,1301087025,Total Goals 5.5,Fezbet,Over,8.5
England - Spain,1301087025,Total Goals 5.5,Fezbet,Under,1.05
England - Spain,1301087025,Asian Handicap +0.25/-0.25,Fezbet,Home,2.1
England - Spain,1301087025,Asian Handicap +0.25/-0.25,Fezbet,Away,1.66
England - Spain,1301087025,Asian Handicap -0.75/+0.75,Fezbet,Home,4.5
England - Spain,1301087025,Asian Handicap -0.75/+0.75,Fezbet,Away,1.16
England - Spain,1301087025,Asian Handicap -0.5/+0.5,Fezbet,Home,3.5
England - Spain,1301087025,Asian Handicap -0.5/+0.5,Fezbet,Away,1.26
England - Spain,1301087025,Asian Handicap -0.25/+0.25,Fezbet,Home,3.1
England - Spain,1301087025,Asian Handicap -0.25/+0.25,Fezbet,Away,1.33
England - Spain,1301087025,Asian Handicap +0.5/-0.5,Fezbet,Home,1.8
England - Spain,1301087025,Asian Handicap +0.5/-0.5,Fezbet,Away,1.86
England - Spain,1301087025,Asian Handicap +0.75/-0.75,Fezbet,Home,1.64
England - Spain,1301087025,Asian Handicap +0.75/-0.75,Fezbet,Away,2.15
England - Spain,1301087025,Asian Handicap +1/-1,Fezbet,Home,1.45
England - Spain,1301087025,Asian Handicap +1/-1,Fezbet,Away,2.6
England - Spain,1301087025,Asian Handicap +1.25/-1.25,Fezbet,Home,1.36
England - Spain,1301087025,Asian Handicap +1.25/-1.25,Fezbet,Away,2.9
England - Spain,1301087025,Asian Handicap +1.5/-1.5,Fezbet,Home,1.3
England - Spain,1301087025,Asian Handicap +1.5/-1.5,Fezbet,Away,3.25
England - Spain,1301087025,Asian Handicap +1.75/-1.75,Fezbet,Home,1.22
England - Spain,1301087025,Asian Handicap +1.75/-1.75,Fezbet,Away,4.0
England - Spain,1301087025,Odd or Even,Fezbet,Odd,1.94
England - Spain,1301087025,Odd or Even,Fezbet,Even,1.85
England - Spain,1301087025,Full Time Result,Bet9ja,Home,3.95
England - Spain,1301087025,Full Time Result,Bet9ja,Draw,3.3
England - Spain,1301087025,Full Time Result,Bet9ja,Away,2.03
England - Spain,1301087025,Full Time Result,Stake.com,Home,3.85
England - Spain,1301087025,Full Time Result,Stake.com,Draw,3.65
England - Spain,1301087025,Full Time Result,Stake.com,Away,1.95
England - Spain,1301087025,Total Goals 2.75,Stake.com,Over,1.89
England - Spain,1301087025,Total Goals 2.75,Stake.com,Under,1.88
England - Spain,1301087025,Total Goals 0.75,Stake.com,Over,1.04
England - Spain,1301087025,Total Goals 0.75,Stake.com,Under,9.8
England - Spain,1301087025,Total Goals 1,Stake.com,Over,1.05
England - Spain,1301087025,Total Goals 1,Stake.com,Under,9.2
England - Spain,1301087025,Total Goals 1.25,Stake.com,Over,1.14
England - Spain,1301087025,Total Goals 1.25,Stake.com,Under,5.6
England - Spain,1301087025,Total Goals 1.5,Stake.com,Over,1.22
England - Spain,1301087025,Total Goals 1.5,Stake.com,Under,4.1
England - Spain,1301087025,Total Goals 1.75,Stake.com,Over,1.27
England - Spain,1301087025,Total Goals 1.75,Stake.com,Under,3.7
England - Spain,1301087025,Total Goals 2,Stake.com,Over,1.33
England - Spain,1301087025,Total Goals 2,Stake.com,Under,3.25
England - Spain,1301087025,Total Goals 2.25,Stake.com,Over,1.53
England - Spain,1301087025,Total Goals 2.25,Stake.com,Under,2.47
England - Spain,1301087025,Total Goals 2.5,Stake.com,Over,1.72
England - Spain,1301087025,Total Goals 2.5,Stake.com,Under,2.09
England - Spain,1301087025,Total Goals 3,Stake.com,Over,2.18
England - Spain,1301087025,Total Goals 3,Stake.com,Under,1.66
England - Spain,1301087025,Total Goals 3.25,Stake.com,Over,2.45
England - Spain,1301087025,Total Goals 3.25,Stake.com,Under,1.53
England - Spain,1301087025,Total Goals 3.5,Stake.com,Over,2.7
England - Spain,1301087025,Total Goals 3.5,Stake.com,Under,1.44
England - Spain,1301087025,Total Goals 3.75,Stake.com,Over,3.25
England - Spain,1301087025,Total Goals 3.75,Stake.com,Under,1.33
England - Spain,1301087025,Total Goals 4,Stake.com,Over,4.2
England - Spain,1301087025,Total Goals 4,Stake.com,Under,1.21
England - Spain,1301087025,Total Goals 4.25,Stake.com,Over,4.6
England - Spain,1301087025,Total Goals 4.25,Stake.com,Under,1.19
England - Spain,1301087025,Total Goals 4.5,Stake.com,Over,5.0
England - Spain,1301087025,Total Goals 4.5,Stake.com,Under,1.17
England - Spain,1301087025,Total Goals 4.75,Stake.com,Over,6.2
England - Spain,1301087025,Total Goals 4.75,Stake.com,Under,1.11
England - Spain,1301087025,Asian Handicap +0.25/-0.25,Stake.com,Home,2.11
England - Spain,1301087025,Asian Handicap +0.25/-0.25,Stake.com,Away,1.68
England - Spain,1301087025,Asian Handicap -1.5/+1.5,Stake.com,Home,7.0
England - Spain,1301087025,Asian Handicap -1.5/+1.5,Stake.com,Away,1.1
England - Spain,1301087025,Asian Handicap -1.25/+1.25,Stake.com,Home,6.4
England - Spain,1301087025,Asian Handicap -1.25/+1.25,Stake.com,Away,1.09
England - Spain,1301087025,Asian Handicap -1/+1,Stake.com,Home,6.4
England - Spain,1301087025,Asian Handicap -1/+1,Stake.com,Away,1.09
England - Spain,1301087025,Asian Handicap -0.75/+0.75,Stake.com,Home,4.4
England - Spain,1301087025,Asian Handicap -0.75/+0.75,Stake.com,Away,1.18
England - Spain,1301087025,Asian Handicap -0.5/+0.5,Stake.com,Home,3.5
England - Spain,1301087025,Asian Handicap -0.5/+0.5,Stake.com,Away,1.28
England - Spain,1301087025,Asian Handicap -0.25/+0.25,Stake.com,Home,3.1
England - Spain,1301087025,Asian Handicap -0.25/+0.25,Stake.com,Away,1.34
England - Spain,1301087025,Asian Handicap 0,Stake.com,Home,2.7
England - Spain,1301087025,Asian Handicap 0,Stake.com,Away,1.44
England - Spain,1301087025,Asian Handicap +0.5/-0.5,Stake.com,Home,1.82
England - Spain,1301087025,Asian Handicap +0.5/-0.5,Stake.com,Away,1.92
England - Spain,1301087025,Asian Handicap +0.75/-0.75,Stake.com,Home,1.64
England - Spain,1301087025,Asian Handicap +0.75/-0.75,Stake.com,Away,2.18
England - Spain,1301087025,Asian Handicap +1/-1,Stake.com,Home,1.44
England - Spain,1301087025,Asian Handicap +1/-1,Stake.com,Away,2.65
England - Spain,1301087025,Asian Handicap +1.25/-1.25,Stake.com,Home,1.36
England - Spain,1301087025,Asian Handicap +1.25/-1.25,Stake.com,Away,3.0
England - Spain,1301087025,Asian Handicap +1.5/-1.5,Stake.com,Home,1.3
England - Spain,1301087025,Asian Handicap +1.5/-1.5,Stake.com,Away,3.4
England - Spain,1301087025,Asian Handicap +1.75/-1.75,Stake.com,Home,1.21
England - Spain,1301087025,Asian Handicap +1.75/-1.75,Stake.com,Away,4.1
England - Spain,1301087025,Asian Handicap +2/-2,Stake.com,Home,1.12
England - Spain,1301087025,Asian Handicap +2/-2,Stake.com,Away,5.6
England - Spain,1301087025,Asian Handicap +2.25/-2.25,Stake.com,Home,1.11
England - Spain,1301087025,Asian Handicap +2.25/-2.25,Stake.com,Away,6.0
England - Spain,1301087025,Asian Handicap +2.5/-2.5,Stake.com,Home,1.1
England - Spain,1301087025,Asian Handicap +2.5/-2.5,Stake.com,Away,7.0
England - Spain,1301087025,Correct Score 0 : 0,Stake.com,0 : 0,15.0
England - Spain,1301087025,Correct Score 0 : 1,Stake.com,0 : 1,9.2
England - Spain,1301087025,Correct Score 0 : 2,Stake.com,0 : 2,9.8
England - Spain,1301087025,Correct Score 0 : 3,Stake.com,0 : 3,17.0
England - Spain,1301087025,Correct Score 0 : 4,Stake.com,0 : 4,40.0
England - Spain,1301087025,Correct Score 1 : 0,Stake.com,1 : 0,13.0
England - Spain,1301087025,Correct Score 1 : 1,Stake.com,1 : 1,7.0
England - Spain,1301087025,Correct Score 1 : 2,Stake.com,1 : 2,8.4
England - Spain,1301087025,Correct Score 1 : 3,Stake.com,1 : 3,14.0
England - Spain,1301087025,Correct Score 1 : 4,Stake.com,1 : 4,30.0
England - Spain,1301087025,Correct Score 2 : 0,Stake.com,2 : 0,21.0
England - Spain,1301087025,Correct Score 2 : 1,Stake.com,2 : 1,12.0
England - Spain,1301087025,Correct Score 2 : 2,Stake.com,2 : 2,12.0
England - Spain,1301087025,Correct Score 2 : 3,Stake.com,2 : 3,24.0
England - Spain,1301087025,Correct Score 2 : 4,Stake.com,2 : 4,50.0
England - Spain,1301087025,Correct Score 3 : 0,Stake.com,3 : 0,50.0
England - Spain,1301087025,Correct Score 3 : 1,Stake.com,3 : 1,30.0
England - Spain,1301087025,Correct Score 3 : 2,Stake.com,3 : 2,35.0
England - Spain,1301087025,Correct Score 3 : 3,Stake.com,3 : 3,50.0
England - Spain,1301087025,Correct Score 3 : 4,Stake.com,3 : 4,126.0
England - Spain,1301087025,Correct Score 4 : 0,Stake.com,4 : 0,201.0
England - Spain,1301087025,Correct Score 4 : 1,Stake.com,4 : 1,101.0
England - Spain,1301087025,Correct Score 4 : 2,Stake.com,4 : 2,126.0
England - Spain,1301087025,Correct Score 4 : 3,Stake.com,4 : 3,201.0
England - Spain,1301087025,Correct Score 4 : 4,Stake.com,4 : 4,401.0
England - Spain,1301087025,Odd or Even,Stake.com,Odd,1.96
England - Spain,1301087025,Odd or Even,Stake.com,Even,1.81
England - Spain,1301087025,Total Corners 7.5,Stake.com,Over,1.4
England - Spain,1301087025,Total Corners 7.5,Stake.com,Under,2.75
England - Spain,1301087025,Total Corners 8.5,Stake.com,Over,1.67
England - Spain,1301087025,Total Corners 8.5,Stake.com,Under,2.12
England - Spain,1301087025,Total Corners 9.5,Stake.com,Over,2.09
England - Spain,1301087025,Total Corners 9.5,Stake.com,Under,1.66
England - Spain,1301087025,Full Time Result,888sport,Home,3.4
England - Spain,1301087025,Full Time Result,888sport,Draw,3.5
England - Spain,1301087025,Full Time Result,888sport,Away,2.0
England - Spain,1301087025,Total Goals 0.5,888sport,Over,1.04
England - Spain,1301087025,Total Goals 0.5,888sport,Under,12.0
England - Spain,1301087025,Total Goals 1.5,888sport,Over,1.22
England - Spain,1301087025,Total Goals 1.5,888sport,Under,4.0
England - Spain,1301087025,Total Goals 2.5,888sport,Over,1.73
England - Spain,1301087025,Total Goals 2.5,888sport,Under,2.05
England - Spain,1301087025,Total Goals 3.5,888sport,Over,2.75
England - Spain,1301087025,Total Goals 3.5,888sport,Under,1.4
England - Spain,1301087025,Total Goals 4.5,888sport,Over,5.0
England - Spain,1301087025,Total Goals 4.5,888sport,Under,1.15
England - Spain,1301087025,Total Goals 5.5,888sport,Over,10.0
England - Spain,1301087025,Total Goals 5.5,888sport,Under,1.05
England - Spain,1301087025,Both Teams To Score,888sport,Yes,1.65
England - Spain,1301087025,Both Teams To Score,888sport,No,2.15
England - Spain,1301087025,Correct Score 0 : 0,888sport,0 : 0,12.0
England - Spain,1301087025,Correct Score 0 : 1,888sport,0 : 1,8.5
England - Spain,1301087025,Correct Score 0 : 2,888sport,0 : 2,10.0
England - Spain,1301087025,Correct Score 0 : 3,888sport,0 : 3,15.0
England - Spain,1301087025,Correct Score 0 : 4,888sport,0 : 4,34.0
England - Spain,1301087025,Correct Score 0 : 5,888sport,0 : 5,71.0
England - Spain,1301087025,Correct Score 0 : 6,888sport,0 : 6,126.0
England - Spain,1301087025,Correct Score 0 : 7,888sport,0 : 7,151.0
England - Spain,1301087025,Correct Score 0 : 8,888sport,0 : 8,151.0
England - Spain,1301087025,Correct Score 0 : 9,888sport,0 : 9,151.0
England - Spain,1301087025,Correct Score 0 : 10,888sport,0 : 10,151.0
England - Spain,1301087025,Correct Score 1 : 0,888sport,1 : 0,13.0
England - Spain,1301087025,Correct Score 1 : 1,888sport,1 : 1,6.5
England - Spain,1301087025,Correct Score 1 : 2,888sport,1 : 2,8.0
England - Spain,1301087025,Correct Score 1 : 3,888sport,1 : 3,13.0
England - Spain,1301087025,Correct Score 1 : 4,888sport,1 : 4,29.0
England - Spain,1301087025,Correct Score 1 : 5,888sport,1 : 5,61.0
England - Spain,1301087025,Correct Score 1 : 6,888sport,1 : 6,101.0
England - Spain,1301087025,Correct Score 1 : 7,888sport,1 : 7,151.0
England - Spain,1301087025,Correct Score 2 : 0,888sport,2 : 0,21.0
England - Spain,1301087025,Correct Score 2 : 1,888sport,2 : 1,12.0
England - Spain,1301087025,Correct Score 2 : 2,888sport,2 : 2,11.0
England - Spain,1301087025,Correct Score 2 : 3,888sport,2 : 3,19.0
England - Spain,1301087025,Correct Score 2 : 4,888sport,2 : 4,41.0
England - Spain,1301087025,Correct Score 2 : 5,888sport,2 : 5,81.0
England - Spain,1301087025,Correct Score 2 : 6,888sport,2 : 6,126.0
England - Spain,1301087025,Correct Score 3 : 0,888sport,3 : 0,41.0
England - Spain,1301087025,Correct Score 3 : 1,888sport,3 : 1,26.0
England - Spain,1301087025,Correct Score 3 : 2,888sport,3 : 2,29.0
England - Spain,1301087025,Correct Score 3 : 3,888sport,3 : 3,36.0
England - Spain,1301087025,Correct Score 3 : 4,888sport,3 : 4,71.0
England - Spain,1301087025,Correct Score 4 : 0,888sport,4 : 0,91.0
England - Spain,1301087025,Correct Score 4 : 1,888sport,4 : 1,71.0
England - Spain,1301087025,Correct Score 4 : 2,888sport,4 : 2,71.0
England - Spain,1301087025,Correct Score 4 : 3,888sport,4 : 3,101.0
England - Spain,1301087025,Correct Score 4 : 4,888sport,4 : 4,126.0
England - Spain,1301087025,Correct Score 5 : 0,888sport,5 : 0,151.0
England - Spain,1301087025,Correct Score 5 : 1,888sport,5 : 1,126.0
England - Spain,1301087025,Correct Score 5 : 2,888sport,5 : 2,126.0
England - Spain,1301087025,Correct Score 6 : 0,888sport,6 : 0,151.0
England - Spain,1301087025,Correct Score 6 : 1,888sport,6 : 1,151.0
England - Spain,1301087025,Correct Score 6 : 2,888sport,6 : 2,151.0
England - Spain,1301087025,Correct Score 7 : 0,888sport,7 : 0,151.0
England - Spain,1301087025,Correct Score 7 : 1,888sport,7 : 1,151.0
England - Spain,1301087025,Correct Score 8 : 0,888sport,8 : 0,151.0
England - Spain,1301087025,Correct Score 9 : 0,888sport,9 : 0,151.0
England - Spain,1301087025,Correct Score 10 : 0,888sport,10 : 0,151.0
England - Spain,1301087025,Odd or Even,888sport,Odd,1.91
England - Spain,1301087025,Odd or Even,888sport,Even,1.8
England - Spain,1301087025,Full Time Result,Mostbet,Home,3.95
England - Spain,1301087025,Full Time Result,Mostbet,Draw,3.65
England - Spain,1301087025,Full Time Result,Mostbet,Away,2.0
England - Spain,1301087025,Both Teams To Score,Mostbet,Yes,1.6
England - Spain,1301087025,Both Teams To Score,Mostbet,No,2.3
England - Spain,1301087025,Full Time Result,Betway,Home,3.75
England - Spain,1301087025,Full Time Result,Betway,Draw,3.5
England - Spain,1301087025,Full Time Result,Betway,Away,1.95
England - Spain,1301087025,Correct Score 0 : 0,Betway,0 : 0,12.0
England - Spain,1301087025,Correct Score 0 : 1,Betway,0 : 1,9.0
England - Spain,1301087025,Correct Score 0 : 2,Betway,0 : 2,10.0
England - Spain,1301087025,Correct Score 0 : 3,Betway,0 : 3,15.0
England - Spain,1301087025,Correct Score 0 : 4,Betway,0 : 4,29.0
England - Spain,1301087025,Correct Score 0 : 5,Betway,0 : 5,51.0
England - Spain,1301087025,Correct Score 0 : 6,Betway,0 : 6,151.0
England - Spain,1301087025,Correct Score 1 : 0,Betway,1 : 0,11.0
England - Spain,1301087025,Correct Score 1 : 1,Betway,1 : 1,6.5
England - Spain,1301087025,Correct Score 1 : 2,Betway,1 : 2,8.5
England - Spain,1301087025,Correct Score 1 : 3,Betway,1 : 3,13.0
England - Spain,1301087025,Correct Score 1 : 4,Betway,1 : 4,26.0
England - Spain,1301087025,Correct Score 1 : 5,Betway,1 : 5,51.0
England - Spain,1301087025,Correct Score 1 : 6,Betway,1 : 6,126.0
England - Spain,1301087025,Correct Score 2 : 0,Betway,2 : 0,21.0
England - Spain,1301087025,Correct Score 2 : 1,Betway,2 : 1,11.0
England - Spain,1301087025,Correct Score 2 : 2,Betway,2 : 2,11.0
England - Spain,1301087025,Correct Score 2 : 3,Betway,2 : 3,21.0
England - Spain,1301087025,Correct Score 2 : 4,Betway,2 : 4,41.0
England - Spain,1301087025,Correct Score 2 : 5,Betway,2 : 5,81.0
England - Spain,1301087025,Correct Score 3 : 0,Betway,3 : 0,41.0
England - Spain,1301087025,Correct Score 3 : 1,Betway,3 : 1,29.0
England - Spain,1301087025,Correct Score 3 : 2,Betway,3 : 2,26.0
England - Spain,1301087025,Correct Score 3 : 3,Betway,3 : 3,34.0
England - Spain,1301087025,Correct Score 3 : 4,Betway,3 : 4,81.0
England - Spain,1301087025,Correct Score 3 : 5,Betway,3 : 5,151.0
England - Spain,1301087025,Correct Score 4 : 0,Betway,4 : 0,101.0
England - Spain,1301087025,Correct Score 4 : 1,Betway,4 : 1,67.0
England - Spain,1301087025,Correct Score 4 : 2,Betway,4 : 2,81.0
England - Spain,1301087025,Correct Score 4 : 3,Betway,4 : 3,101.0
England - Spain,1301087025,Correct Score 4 : 4,Betway,4 : 4,151.0
England - Spain,1301087025,Correct Score 5 : 0,Betway,5 : 0,151.0
England - Spain,1301087025,Correct Score 5 : 1,Betway,5 : 1,151.0
England - Spain,1301087025,Correct Score 5 : 2,Betway,5 : 2,151.0
England - Spain,1301087025,Odd or Even,Betway,Odd,1.91
England - Spain,1301087025,Odd or Even,Betway,Even,1.8
England - Spain,1301087025,Full Time Result,FanDuel,Home,3.9
England - Spain,1301087025,Full Time Result,FanDuel,Draw,3.4
England - Spain,1301087025,Full Time Result,FanDuel,Away,1.95
England - Spain,1301087025,Both Teams To Score,FanDuel,Yes,1.58
England - Spain,1301087025,Both Teams To Score,FanDuel,No,2.34
England - Spain,1301087025,Correct Score 0 : 0,FanDuel,0 : 0,14.0
England - Spain,1301087025,Correct Score 0 : 1,FanDuel,0 : 1,8.5
England - Spain,1301087025,Correct Score 0 : 2,FanDuel,0 : 2,11.0
England - Spain,1301087025,Correct Score 0 : 3,FanDuel,0 : 3,19.0
