pid,mes,y,p_mercado,p_pc,cuota_o,cuota_u,p_1,p_3,p_10,p_B10
21690,2026-02,1,0.3969072164948454,,2.34,1.54,0.42798647,0.4467433,0.47572762,0.4025906
21691,2026-02,1,0.47849462365591405,,1.94,1.78,0.49845165,0.5023937,0.52121127,0.44684488
21692,2026-02,1,0.48533333333333345,,1.93,1.82,0.53240496,0.5085843,0.46017122,0.51152956
21693,2026-02,1,0.48128342245989303,,1.94,1.8,0.53246623,0.5640943,0.5816847,0.52568287
21694,2026-02,1,0.53315649867374,,1.76,2.01,0.6015239,0.5567859,0.6055871,0.4881863
21695,2026-02,0,0.5226666666666666,,1.79,1.96,0.5833195,0.51626647,0.46520194,0.5220647
21696,2026-02,1,0.6020408163265306,,1.56,2.36,0.50134504,0.52335274,0.49951726,0.6148865
21697,2026-02,1,0.7611650485436894,,1.23,3.92,0.70031226,0.71578664,0.69262207,0.7480823
21698,2026-02,1,0.642156862745098,,1.46,2.62,0.524366,0.5567419,0.5934917,0.66619384
21699,2026-02,0,0.28017241379310354,,3.34,1.3,0.44763774,0.4857193,0.4674104,0.33692437
21700,2026-02,0,0.4732620320855615,,1.97,1.77,0.41497722,0.4193991,0.42967033,0.47527537
21701,2026-02,0,0.5680628272251308,,1.65,2.17,0.56237876,0.60050994,0.5612346,0.590932
21702,2026-02,1,0.4473684210526316,,2.1,1.7,0.51878965,0.5752999,0.59199953,0.4455254
21703,2026-02,0,0.6025641025641025,,1.55,2.35,0.52130204,0.52867115,0.58185804,0.60448396
21704,2026-02,1,0.48247978436657685,,1.92,1.79,0.49185762,0.42532405,0.44715247,0.5077113
21705,2026-02,1,0.3405275779376499,,2.75,1.42,0.3264709,0.38758677,0.43225652,0.36913452
21706,2026-02,0,0.48,,1.95,1.8,0.5197221,0.53296775,0.49699575,0.48667127
21707,2026-02,0,0.4654255319148936,,2.01,1.75,0.35727677,0.5147637,0.5806589,0.4764021
21708,2026-02,1,0.5590551181102362,,1.68,2.13,0.59204185,0.56060964,0.5720625,0.63278526
21709,2026-02,1,0.5425531914893618,,1.72,2.04,0.43337885,0.4640892,0.44485584,0.5122931
21710,2026-02,0,0.5687830687830688,,1.63,2.15,0.54076356,0.48339558,0.4848195,0.5758555
21711,2026-02,1,0.5818181818181818,,1.61,2.24,0.451346,0.5701298,0.574471,0.5816796
21712,2026-02,1,0.5538057742782152,,1.7,2.11,0.5876612,0.6061779,0.57670075,0.6058453
21713,2026-02,0,0.6388206388206389,,1.47,2.6,0.51827884,0.61606395,0.5717087,0.6628764
21714,2026-02,1,0.5146666666666666,,1.82,1.93,0.47251162,0.52929574,0.5553893,0.5293027
21715,2026-02,1,0.6171284634760705,,1.52,2.45,0.5307247,0.54777116,0.5109931,0.586995
21716,2026-02,0,0.5226666666666666,,1.79,1.96,0.54317886,0.5074643,0.5204453,0.5272335
21717,2026-02,0,0.5358090185676393,,1.75,2.02,0.46409503,0.5567186,0.53074116,0.55001295
21718,2026-02,1,0.48930481283422456,,1.91,1.83,0.5801486,0.6019305,0.50773436,0.49564657
21719,2026-02,0,0.4826666666666667,,1.94,1.81,0.49231976,0.4982694,0.43934077,0.4535593
21720,2026-02,0,0.512,,1.83,1.92,0.49595565,0.5916526,0.52819616,0.50281703
21721,2026-02,0,0.4654255319148936,,2.01,1.75,0.4648551,0.45889443,0.5247563,0.48338667
21722,2026-02,1,0.502659574468085,,1.87,1.89,0.41615877,0.5002618,0.554804,0.49824
21723,2026-02,1,0.5699208443271768,,1.63,2.16,0.5130266,0.5287399,0.5038107,0.5570342
21724,2026-02,1,0.6186868686868687,,1.51,2.45,0.5671336,0.51857555,0.49916816,0.5956179
21725,2026-02,1,0.6783216783216783,,1.38,2.91,0.5937958,0.5894927,0.6431242,0.663072
21726,2026-02,1,0.6171284634760705,,1.52,2.45,0.5191208,0.61528146,0.6451278,0.62584895
21727,2026-02,1,0.655421686746988,,1.43,2.72,0.63172877,0.577366,0.6211794,0.6339568
21728,2026-02,1,0.7182795698924732,,1.31,3.34,0.5878597,0.686341,0.7343389,0.7610895
21729,2026-02,1,0.5159574468085106,,1.82,1.94,0.5277884,0.5265518,0.5251247,0.4887421
21730,2026-02,1,0.5665796344647519,,1.66,2.17,0.60113055,0.60450965,0.60080254,0.5887609
21731,2026-02,1,0.4523809523809524,,2.07,1.71,0.5414028,0.48972815,0.5304922,0.48494738
21732,2026-02,1,0.6570048309178744,,1.42,2.72,0.592889,0.6419939,0.6684864,0.6754734
21733,2026-02,1,0.4345549738219895,,2.16,1.66,0.37654,0.40246645,0.41349268,0.4139474
21734,2026-02,1,0.5870129870129869,,1.59,2.26,0.6013819,0.55901194,0.55988663,0.6048471
21735,2026-02,0,0.5080213903743315,,1.84,1.9,0.5939332,0.5197423,0.49269098,0.52782446
21736,2026-02,1,0.5187165775401069,,1.8,1.94,0.51762754,0.5087792,0.4694109,0.48429713
21737,2026-02,1,0.47721179624664883,,1.95,1.78,0.5505289,0.4432361,0.47860432,0.5041203
21738,2026-02,0,0.39845758354755784,,2.34,1.55,0.5014817,0.4902485,0.51540226,0.41081673
21739,2026-02,1,0.3903061224489796,,2.39,1.53,0.3180046,0.40088812,0.44688335,0.38247013
21740,2026-02,1,0.5226666666666666,,1.79,1.96,0.558753,0.56385076,0.6224944,0.56305516
21741,2026-02,0,0.4562334217506631,,2.05,1.72,0.5291634,0.46134844,0.4890198,0.44964093
21742,2026-02,1,0.48670212765957455,,1.93,1.83,0.6840126,0.6220452,0.57670605,0.45761675
21743,2026-02,0,0.36069651741293535,,2.57,1.45,0.3937455,0.44688877,0.41824126,0.36076126
21744,2026-02,1,0.40625000000000006,,2.28,1.56,0.52991927,0.3787325,0.37566993,0.3863935
21745,2026-02,0,0.4274406332453826,,2.17,1.62,0.5522629,0.4247698,0.43496695,0.42386246
21746,2026-02,1,0.544973544973545,,1.72,2.06,0.5804588,0.52542585,0.51666355,0.5435842
21747,2026-02,0,0.39896373056994816,,2.32,1.54,0.49015158,0.4237371,0.45559484,0.40164012
21748,2026-02,1,0.46774193548387094,,1.98,1.74,0.49357614,0.41884142,0.4012285,0.48467246
21749,2026-02,1,0.38131313131313127,,2.45,1.51,0.4480459,0.43050736,0.4225471,0.3168382
21750,2026-02,1,0.46276595744680854,,2.02,1.74,0.52603114,0.4444208,0.4677147,0.4652063
21751,2026-02,1,0.38095238095238093,,2.47,1.52,0.40631318,0.3910577,0.42851105,0.36732075
21752,2026-02,0,0.5081081081081081,,1.82,1.88,0.4687994,0.4525783,0.42618066,0.5100655
21753,2026-02,0,0.40155440414507776,,2.31,1.55,0.35831636,0.4491609,0.45586285,0.42316335
21754,2026-02,0,0.4945945945945946,,1.87,1.83,0.48777705,0.45510754,0.4832427,0.51113427
21755,2026-02,1,0.4574468085106383,,2.04,1.72,0.48807555,0.41455302,0.4422341,0.43444222
21756,2026-02,1,0.421875,,2.22,1.62,0.46067944,0.45969638,0.44458264,0.41896772
21757,2026-02,1,0.6798143851508122,,1.38,2.93,0.54331505,0.5955875,0.6512998,0.7043967
21758,2026-02,0,0.5488126649076518,,1.71,2.08,0.47861272,0.52945304,0.5391456,0.545996
21759,2026-02,1,0.4035989717223651,,2.32,1.57,0.580435,0.42119336,0.5251876,0.43152857
21760,2026-02,0,0.3731343283582089,,2.52,1.5,0.39573866,0.49044433,0.49272794,0.39908013
21761,2026-02,1,0.4693333333333332,,1.99,1.76,0.54991424,0.59045094,0.58572406,0.5240137
21762,2026-02,0,0.4786096256684492,,1.95,1.79,0.42111802,0.42467833,0.45043707,0.4811163
21763,2026-02,1,0.4281984334203655,,2.19,1.64,0.5538031,0.49572197,0.48297578,0.45125526
21764,2026-02,0,0.41406249999999994,,2.25,1.59,0.46142864,0.45169672,0.48362094,0.42557397
21765,2026-02,1,0.43044619422572183,,2.17,1.64,0.51898277,0.44592643,0.43817917,0.42059365
21766,2026-02,0,0.5555555555555556,,1.68,2.1,0.56610465,0.5543087,0.5828231,0.5378393
21767,2026-02,1,0.717391304347826,,1.3,3.3,0.7078383,0.59698725,0.60873055,0.74230236
21768,2026-02,1,0.4865591397849462,,1.91,1.81,0.5326331,0.47963867,0.50957686,0.49839234
21769,2026-02,0,0.36386138613861385,,2.57,1.47,0.51946014,0.48253807,0.4581704,0.39433095
21770,2026-02,0,0.5669291338582677,,1.65,2.16,0.31506854,0.44939727,0.4581852,0.5648776
21771,2026-02,0,0.4880000000000001,,1.92,1.83,0.4097158,0.420366,0.5115358,0.47526383
21772,2026-02,1,0.5552631578947369,,1.69,2.11,0.39425224,0.51716346,0.5337687,0.56757456
21773,2026-02,1,0.42857142857142855,,2.16,1.62,0.4636674,0.43925738,0.455084,0.4318633
21774,2026-02,0,0.5567282321899736,,1.68,2.11,0.5051069,0.53263795,0.5407955,0.56452465
21775,2026-02,0,0.5319148936170213,,1.76,2.0,0.5479958,0.5449292,0.55253613,0.5473326
21776,2026-02,1,0.5106951871657753,,1.83,1.91,0.4771019,0.59239614,0.6068524,0.5138082
21777,2026-02,1,0.421875,,2.22,1.62,0.48756474,0.4758998,0.46755084,0.4051071
21778,2026-02,0,0.38717948717948714,,2.39,1.51,0.4058792,0.41424808,0.34892944,0.35770068
21779,2026-02,0,0.46010638297872336,,2.03,1.73,0.5285243,0.5665696,0.6451271,0.46267805
21780,2026-02,0,0.5186170212765957,,1.81,1.95,0.39096943,0.533398,0.51884437,0.50069124
21781,2026-02,0,0.5372340425531915,,1.74,2.02,0.58418155,0.514625,0.4416364,0.5415026
21782,2026-02,0,0.6578313253012049,,1.42,2.73,0.597608,0.7125176,0.62529016,0.68124425
21783,2026-02,0,0.6071428571428571,,1.54,2.38,0.54044145,0.5330634,0.513091,0.5973124
21784,2026-02,1,0.6626794258373206,,1.41,2.77,0.537931,0.6159493,0.58247465,0.66225594
21785,2026-02,1,0.6,,1.56,2.34,0.57268155,0.56962425,0.5886382,0.6174789
21786,2026-02,1,0.7875,,1.19,4.41,0.6592152,0.72598994,0.7480364,0.7867882
21787,2026-02,0,0.45844504021447724,,2.02,1.71,0.50446904,0.4276925,0.4206882,0.43291244
21788,2026-02,1,0.49066666666666664,,1.91,1.84,0.50433755,0.5026388,0.5139401,0.48658234
21789,2026-02,0,0.49732620320855614,,1.88,1.86,0.6428241,0.5474823,0.58269715,0.51548135
21790,2026-02,1,0.5657894736842105,,1.65,2.15,0.5135491,0.5509504,0.53340876,0.53195953
21791,2026-02,1,0.5106951871657753,,1.83,1.91,0.5428115,0.4784507,0.52174175,0.48395663
21792,2026-02,0,0.4986666666666667,,1.88,1.87,0.45627284,0.499806,0.51213044,0.46425375
21793,2026-02,1,0.5578947368421052,,1.68,2.12,0.5521278,0.51963794,0.49933586,0.54953575
21794,2026-02,1,0.6529126213592232,,1.43,2.69,0.604371,0.6216291,0.59666765,0.6424014
21795,2026-02,1,0.6395061728395062,,1.46,2.59,0.55513614,0.55154383,0.5554544,0.6328045
21796,2026-02,0,0.4267015706806283,,2.19,1.63,0.46918806,0.47531262,0.45757738,0.41636342
21797,2026-02,1,0.7520000000000001,,1.24,3.76,0.7241366,0.781852,0.71063876,0.72077864
21798,2026-02,0,0.44533333333333336,,2.08,1.67,0.51085436,0.457295,0.44641152,0.43343133
21799,2026-02,1,0.38618925831202044,,2.4,1.51,0.55875766,0.4183549,0.42290935,0.38627467
21800,2026-02,0,0.40102827763496146,,2.33,1.56,0.4135201,0.43504357,0.44738054,0.40561953
21801,2026-02,0,0.47340425531914887,,1.98,1.78,0.43251914,0.5319755,0.58309656,0.4632209
21802,2026-02,1,0.5789473684210527,,1.6,2.2,0.6286353,0.5901123,0.56398106,0.5952893
21803,2026-02,1,0.5053191489361702,,1.86,1.9,0.5795674,0.5791925,0.5332753,0.5154235
21804,2026-02,1,0.41343669250646,,2.27,1.6,0.5458419,0.405648,0.4796807,0.44798207
21805,2026-02,1,0.6136363636363636,,1.53,2.43,0.5222297,0.5643902,0.5837148,0.61432904
21806,2026-02,1,0.5040214477211796,,1.85,1.88,0.4126266,0.41931796,0.5017112,0.5143783
21807,2026-02,0,0.4654255319148936,,2.01,1.75,0.5468868,0.43771258,0.44481254,0.43788284
21808,2026-02,0,0.4497354497354497,,2.08,1.7,0.4245228,0.4149579,0.4329095,0.41929907
21809,2026-02,1,0.5187165775401069,,1.8,1.94,0.4802567,0.5125626,0.47811636,0.52666223
21810,2026-02,1,0.5306666666666666,,1.76,1.99,0.4955706,0.50381166,0.46693906,0.50615084
21811,2026-02,0,0.5590551181102362,,1.68,2.13,0.5461216,0.6165558,0.5549109,0.64101636
21812,2026-02,1,0.4523809523809524,,2.07,1.71,0.3698376,0.52368736,0.5700551,0.46283555
21813,2026-02,1,0.5306666666666666,,1.76,1.99,0.46736842,0.47162533,0.44033962,0.5044339
21814,2026-02,0,0.4368421052631579,,2.14,1.66,0.48626193,0.5052747,0.46762547,0.40488714
21815,2026-02,1,0.7775735294117647,,1.21,4.23,0.6409007,0.66437113,0.7303283,0.81131923
21816,2026-02,1,0.4145077720207254,,2.26,1.6,0.43357906,0.45149034,0.5014449,0.4373172
21817,2026-02,0,0.496,,1.89,1.86,0.46996093,0.487096,0.4318777,0.47749692
21818,2026-02,1,0.44210526315789467,,2.12,1.68,0.43128198,0.45725927,0.4506103,0.46199536
21819,2026-02,1,0.528,,1.77,1.98,0.34353155,0.54281116,0.5194999,0.5174686
21820,2026-02,1,0.40731070496083555,,2.27,1.56,0.540411,0.4705185,0.48831812,0.38309163
21821,2026-02,1,0.48247978436657685,,1.92,1.79,0.4427824,0.41859955,0.44462007,0.48661637
21822,2026-02,0,0.4338624338624339,,2.14,1.64,0.5282148,0.46442413,0.43234348,0.44117555
21823,2026-02,0,0.4865591397849462,,1.91,1.81,0.45997342,0.45576724,0.46114692,0.503143
21824,2026-02,0,0.3247058823529411,,2.87,1.38,0.43697205,0.35459027,0.40566713,0.301431
21825,2026-02,1,0.49066666666666664,,1.91,1.84,0.46588057,0.6461534,0.6013998,0.57752067
21826,2026-02,0,0.5253333333333333,,1.78,1.97,0.4733801,0.46699023,0.4964911,0.5120658
21827,2026-02,1,0.3883248730964467,,2.41,1.53,0.45050734,0.46974438,0.427085,0.39049715
21828,2026-02,0,0.53315649867374,,1.76,2.01,0.4594563,0.49513966,0.5457293,0.5357912
21829,2026-02,0,0.4473684210526316,,2.1,1.7,0.5272914,0.4402326,0.45370966,0.45414624
21830,2026-02,0,0.448,,2.07,1.68,0.43645698,0.51570666,0.45408994,0.47595638
21831,2026-02,0,0.5578947368421052,,1.68,2.12,0.5164633,0.5582715,0.5055865,0.5510432
21832,2026-02,1,0.4905660377358491,,1.89,1.82,0.56673634,0.5744263,0.5712101,0.52179784
21833,2026-02,0,0.519893899204244,,1.81,1.96,0.5686222,0.5732025,0.57956326,0.5406666
21834,2026-02,0,0.578125,,1.62,2.22,0.56032914,0.53979784,0.50081336,0.5709165
21835,2026-02,0,0.42077922077922075,,2.23,1.62,0.5255008,0.43476915,0.49078733,0.45463055
21836,2026-02,0,0.5215053763440861,,1.78,1.94,0.4973208,0.45867115,0.5154525,0.5363442
21837,2026-02,0,0.5119363395225464,,1.84,1.93,0.56273663,0.48108798,0.51858824,0.54910296
21838,2026-02,0,0.3863636363636363,,2.43,1.53,0.38067585,0.40371293,0.45861697,0.39786774
21839,2026-02,0,0.5818181818181818,,1.61,2.24,0.47000495,0.61647916,0.5441407,0.592708
21840,2026-02,1,0.5423280423280423,,1.73,2.05,0.6233202,0.5912192,0.5685587,0.59397924
21841,2026-02,1,0.6578313253012049,,1.42,2.73,0.52051187,0.57741725,0.5637466,0.6718554
21842,2026-02,1,0.5173333333333333,,1.81,1.94,0.37185532,0.48902044,0.49769217,0.5242847
21843,2026-02,1,0.42077922077922075,,2.23,1.62,0.3132855,0.45060572,0.49461588,0.42787552
21844,2026-02,1,0.5911458333333334,,1.57,2.27,0.4453281,0.40097103,0.42787233,0.5939974
21845,2026-02,0,0.41732283464566927,,2.22,1.59,0.53735244,0.48562717,0.5022997,0.4439786
21846,2026-02,0,0.3215962441314554,,2.89,1.37,0.40883103,0.37977648,0.40244213,0.32270774
21847,2026-02,0,0.5329815303430079,,1.77,2.02,0.49419317,0.5358517,0.5149661,0.5452408
21848,2026-02,0,0.5514511873350924,,1.7,2.09,0.6279279,0.73849887,0.7423707,0.5755479
21849,2026-02,1,0.4787234042553191,,1.96,1.8,0.49536043,0.5635544,0.54917103,0.47777805
21850,2026-02,0,0.3969072164948454,,2.34,1.54,0.489072,0.43669152,0.4340705,0.40540552
21851,2026-02,0,0.5411140583554377,,1.73,2.04,0.4843127,0.59390247,0.59878844,0.51383936
21852,2026-02,0,0.5718015665796344,,1.64,2.19,0.52584994,0.60130554,0.60960037,0.57935685
21853,2026-02,0,0.4694960212201591,,2.0,1.77,0.6366031,0.54086906,0.4611276,0.45153475
21854,2026-02,0,0.5616797900262467,,1.67,2.14,0.4664255,0.48981518,0.50027657,0.5485192
21855,2026-02,1,0.7210300429184548,,1.3,3.36,0.5948695,0.73451984,0.67542267,0.7475188
21856,2026-02,0,0.5093833780160857,,1.83,1.9,0.63825,0.6058682,0.6002315,0.53416264
21857,2026-02,0,0.5620052770448549,,1.66,2.13,0.56608,0.5205544,0.50530297,0.5566333
21858,2026-02,0,0.47058823529411764,,1.98,1.76,0.517128,0.48765263,0.5183784,0.4824112
21859,2026-02,0,0.46010638297872336,,2.03,1.73,0.4181529,0.49800262,0.52096426,0.4711359
21860,2026-02,0,0.41298701298701296,,2.26,1.59,0.6422368,0.54098535,0.57129514,0.44244823
21861,2026-02,1,0.7418032786885246,,1.26,3.62,0.49531537,0.61864156,0.6625524,0.7727211
21862,2026-02,0,0.6594202898550725,,1.41,2.73,0.47895464,0.60367996,0.61387014,0.6403786
21863,2026-03,1,0.4267015706806283,,2.19,1.63,0.564412,0.44158357,0.44005424,0.41461024
21864,2026-03,0,0.536,,1.74,2.01,0.5529262,0.54789495,0.51863253,0.51151574
21865,2026-03,0,0.4986666666666667,,1.88,1.87,0.4663701,0.46338135,0.52512157,0.5031317
21866,2026-03,0,0.4919786096256684,,1.9,1.84,0.44099966,0.48691064,0.47861117,0.48843756
21867,2026-03,1,0.5620052770448549,,1.66,2.13,0.5687909,0.56348115,0.52739555,0.53295606
21868,2026-03,1,0.5239361702127661,,1.79,1.97,0.5138438,0.50678307,0.4335838,0.5371548
21869,2026-03,1,0.5461741424802111,,1.72,2.07,0.54803866,0.55521965,0.52038527,0.5640427
21870,2026-03,0,0.5013404825737265,,1.86,1.87,0.49857607,0.47512522,0.4710377,0.5098706
21871,2026-03,1,0.5146666666666666,,1.82,1.93,0.5232415,0.51693004,0.54830056,0.49978477
21872,2026-03,0,0.4267015706806283,,2.19,1.63,0.44416037,0.4086923,0.45911545,0.4534711
21873,2026-03,1,0.47721179624664883,,1.95,1.78,0.4857859,0.4605383,0.4404033,0.45966047
21874,2026-03,1,0.48395721925133695,,1.93,1.81,0.45116258,0.49400082,0.49520192,0.45532638
21875,2026-03,1,0.41558441558441556,,2.25,1.6,0.48644367,0.575231,0.5492478,0.45360178
21876,2026-03,1,0.4693333333333332,,1.99,1.76,0.46294227,0.45544282,0.46969765,0.46943063
21877,2026-03,1,0.4625668449197861,,2.01,1.73,0.5002269,0.44170126,0.45363742,0.4900941
21878,2026-03,0,0.4491978609625669,,2.06,1.68,0.47125155,0.47532216,0.46560588,0.44020325
21879,2026-03,1,0.40155440414507776,,2.31,1.55,0.40994024,0.47730485,0.43172288,0.38926503
21880,2026-03,1,0.4146981627296588,,2.23,1.58,0.52733815,0.4401563,0.41281098,0.39156708
21881,2026-03,1,0.6010230179028133,,1.56,2.35,0.5450678,0.5326949,0.55714554,0.61331147
21882,2026-03,0,0.5333333333333333,,1.75,2.0,0.5689968,0.5794386,0.54913765,0.5310422
21883,2026-03,1,0.6586538461538461,,1.42,2.74,0.64042675,0.56734157,0.64781696,0.6176608
21884,2026-03,1,0.5792207792207792,,1.62,2.23,0.5511869,0.5380961,0.49949855,0.57377607
21885,2026-03,0,0.3883248730964467,,2.41,1.53,0.5759957,0.49118823,0.46152967,0.4012901
21886,2026-03,1,0.5514511873350924,,1.7,2.09,0.477063,0.63819754,0.5995724,0.55765307
21887,2026-03,0,0.528,,1.77,1.98,0.7437316,0.56447726,0.5805445,0.52627194
21888,2026-03,0,0.4511873350923483,,2.08,1.71,0.5564224,0.49265805,0.46180838,0.44841853
21889,2026-03,0,0.4195250659630607,,2.2,1.59,0.4185986,0.48910505,0.47728428,0.4346698
21890,2026-03,1,0.4680851063829787,,2.0,1.76,0.4579648,0.4201858,0.47641164,0.4773179
21891,2026-03,1,0.5774278215223098,,1.61,2.2,0.4905695,0.5005921,0.5251016,0.58184737
21892,2026-03,1,0.5984654731457799,,1.57,2.34,0.5000206,0.5579943,0.6016167,0.6414518
21893,2026-03,0,0.4526315789473684,,2.08,1.72,0.48478442,0.52122396,0.44002208,0.45231548
21894,2026-03,0,0.49071618037135284,,1.92,1.85,0.59173346,0.6402545,0.5186726,0.48088187
21895,2026-03,0,0.5948717948717949,,1.58,2.32,0.47444916,0.5429243,0.5313322,0.6233961
21896,2026-03,0,0.5514511873350924,,1.7,2.09,0.5174581,0.54868096,0.5694387,0.5815328
21897,2026-03,1,0.6161616161616161,,1.52,2.44,0.644325,0.6607018,0.60062724,0.64230394
21898,2026-03,1,0.44708994708994704,,2.09,1.69,0.5164427,0.4587171,0.5026701,0.45697108
21899,2026-03,1,0.596401028277635,,1.57,2.32,0.71397746,0.5591824,0.53180903,0.5937764
21900,2026-03,1,0.5628272251308901,,1.67,2.15,0.518706,0.5558562,0.5564941,0.5953944
21901,2026-03,0,0.4946524064171124,,1.89,1.85,0.4283968,0.472104,0.48985147,0.4787527
21902,2026-03,0,0.544973544973545,,1.72,2.06,0.5386156,0.54844856,0.5398983,0.5628459
21903,2026-03,1,0.5253333333333333,,1.78,1.97,0.5438638,0.49963966,0.5032509,0.537834
21904,2026-03,1,0.43717277486910994,,2.15,1.67,0.45114356,0.47916722,0.4780055,0.38729602
21905,2026-03,1,0.7117903930131004,,1.32,3.26,0.6614131,0.65411305,0.64955455,0.6935207
21906,2026-03,0,0.4388297872340426,,2.11,1.65,0.41010326,0.4739704,0.4209817,0.4406866
21907,2026-03,1,0.47340425531914887,,1.98,1.78,0.58581483,0.55222166,0.5474984,0.49196443
21908,2026-03,1,0.7514910536779323,,1.25,3.78,0.76721203,0.77974355,0.75679225,0.76643324
21909,2026-03,0,0.4103896103896104,,2.27,1.58,0.39278853,0.38522238,0.39641827,0.39262518
21910,2026-03,1,0.5865633074935401,,1.6,2.27,0.4729905,0.5684371,0.60259926,0.54346675
21911,2026-03,1,0.6045918367346939,,1.55,2.37,0.6051957,0.6037243,0.60444754,0.6224903
21912,2026-03,1,0.5605263157894738,,1.67,2.13,0.46073914,0.5146508,0.50493515,0.5606974
21913,2026-03,1,0.655421686746988,,1.43,2.72,0.58773786,0.5987557,0.6120337,0.6729789
21914,2026-03,1,0.5927835051546392,,1.58,2.3,0.6915535,0.6378852,0.61619914,0.6257836
21915,2026-03,1,0.6388206388206389,,1.47,2.6,0.564205,0.52897894,0.6303737,0.6614402
21916,2026-03,1,0.5079787234042553,,1.85,1.91,0.46775693,0.4957002,0.5087694,0.530453
21917,2026-03,0,0.48128342245989303,,1.94,1.8,0.45607233,0.45110577,0.45709577,0.45130736
21918,2026-03,0,0.5160427807486632,,1.81,1.93,0.5189692,0.54158336,0.57128966,0.5224412
21919,2026-03,1,0.4986666666666667,,1.88,1.87,0.53020716,0.56037563,0.577122,0.50362605
21920,2026-03,1,0.43307086614173224,,2.16,1.65,0.42151016,0.453997,0.4439581,0.39466137
21921,2026-03,1,0.46684350132625996,,2.01,1.76,0.38806826,0.40547863,0.49332967,0.47158974
21922,2026-03,1,0.5333333333333333,,1.75,2.0,0.49540696,0.5328912,0.5673041,0.5560323
21923,2026-03,0,0.6361386138613861,,1.47,2.57,0.6953026,0.696308,0.6526096,0.67218506
21924,2026-03,1,0.448,,2.07,1.68,0.56622744,0.48218995,0.5072559,0.44880787
21925,2026-03,0,0.383248730964467,,2.43,1.51,0.4840521,0.4035372,0.4147163,0.366476
21926,2026-03,1,0.5188172043010751,,1.79,1.93,0.47681373,0.40680033,0.45980573,0.532621
21927,2026-03,0,0.4088541666666667,,2.27,1.57,0.42394057,0.40837723,0.3766064,0.4115209
21928,2026-03,0,0.4946524064171124,,1.89,1.85,0.32446015,0.432337,0.4526414,0.5038929
21929,2026-03,0,0.48,,1.95,1.8,0.64703417,0.5513257,0.5377556,0.45937592
21930,2026-03,0,0.5026737967914439,,1.86,1.88,0.5527452,0.45807552,0.4694336,0.5186835
21931,2026-03,1,0.5968992248062015,,1.56,2.31,0.6180096,0.57534444,0.5045973,0.58764887
21932,2026-03,1,0.47074468085106375,,1.99,1.77,0.5540406,0.48924273,0.4641512,0.43232903
21933,2026-03,1,0.35452322738386305,,2.64,1.45,0.46264282,0.47638527,0.4245546,0.3428541
